srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,type
2403862665,719034994,53,45291,UDP,1458298380000000.0,0.0,1,149,background
2403862665,719034994,53,45307,UDP,1458298380000000.0,0.0,1,95,background
2403862665,719034994,53,45333,UDP,1458298380000000.0,0.0,1,145,background
2403862665,719034994,53,45375,UDP,1458298380000000.0,0.0,1,178,background
2403862665,719034994,53,45526,UDP,1458298380000000.0,0.0,1,89,background
2403862665,719034994,53,45911,UDP,1458298380000000.0,0.0,1,83,background
2403862665,719034994,53,46047,UDP,1458298380000000.0,0.0,1,97,background
2403862665,719034994,53,46408,UDP,1458298380000000.0,0.0,1,83,background
2403862665,719034994,53,46595,UDP,1458298380000000.0,0.0,1,111,background
2403862665,719034994,53,40561,UDP,1458298380000000.0,0.0,1,93,background
2403862665,719034994,53,40421,UDP,1458298380000000.0,0.0,1,126,background
2403862665,719034994,53,40298,UDP,1458298380000000.0,0.0,1,77,background
2403862665,719034994,53,40237,UDP,1458298380000000.0,0.0,1,119,background
2403862665,719034989,53,48987,UDP,1458298380000000.0,0.0,1,104,background
2403862665,719034989,53,55028,UDP,1458298380000000.0,0.0,1,80,background
2403862665,719034994,53,33949,UDP,1458298380000000.0,0.0,1,76,background
2403862665,719034994,53,34107,UDP,1458298380000000.0,0.0,1,114,background
2403862665,719034994,53,34454,UDP,1458298380000000.0,0.0,1,178,background
2403862665,719034994,53,34470,UDP,1458298380000000.0,0.0,1,126,background
2403862665,719034994,53,34573,UDP,1458298380000000.0,0.0,1,126,background
2403862665,719034994,53,35209,UDP,1458298380000000.0,0.0,1,126,background
2403862665,719034994,53,35210,UDP,1458298380000000.0,0.0,1,143,background
2403862665,719034994,53,35257,UDP,1458298380000000.0,0.0,1,74,background
2403862665,719034994,53,35412,UDP,1458298380000000.0,0.0,1,80,background
2403862665,719034988,53,50560,UDP,1458298380000000.0,0.0,1,80,background
2403862665,719034994,53,35727,UDP,1458298380000000.0,0.0,1,89,background
2403862665,719034994,53,36262,UDP,1458298380000000.0,0.0,1,285,background
2403862665,719034994,53,37493,UDP,1458298380000000.0,0.0,1,130,background
2403862665,719034994,53,37547,UDP,1458298380000000.0,0.0,1,85,background
2403862665,719034994,53,37627,UDP,1458298380000000.0,0.0,1,101,background
2403862665,719034994,53,38234,UDP,1458298380000000.0,0.0,1,104,background
2403862665,719034994,53,38968,UDP,1458298380000000.0,0.0,1,78,background
2403862665,719034994,53,39130,UDP,1458298380000000.0,0.0,1,93,background
2403862665,719034994,53,39251,UDP,1458298380000000.0,0.0,1,105,background
2403862665,719034994,53,39771,UDP,1458298380000000.0,0.0,1,109,background
2403862665,719034994,53,39849,UDP,1458298380000000.0,0.0,1,109,background
2403862665,719034994,53,39981,UDP,1458298380000000.0,0.0,1,285,background
2403862665,719034994,53,36149,UDP,1458298380000000.0,0.0,1,126,background
2552824059,719034686,10847,53,UDP,1458298380000000.0,0.0,1,85,background
2403862665,719034994,53,54831,UDP,1458298380000000.0,0.0,1,285,background
2655281499,719036245,80,26334,TCP,1458298380000000.0,0.0,1,40,background
3428920934,719034686,41784,53,UDP,1458298380000000.0,0.0,1,66,background
3428920953,719036266,51473,53,UDP,1458298380000000.0,0.0,1,60,background
3428921075,719034686,60147,53,UDP,1458298380000000.0,0.0,1,85,background
3428921076,719034985,33474,53,UDP,1458298380000000.0,0.0,1,77,background
1730414424,719034686,25363,53,UDP,1458298380000000.0,0.0,1,85,background
3428921080,719034617,35906,53,UDP,1458298380000000.0,0.0,1,95,background
3428921080,719034631,34024,53,UDP,1458298380000000.0,0.0,1,98,background
3428921081,719034631,49763,53,UDP,1458298380000000.0,0.0,1,85,background
3428921083,719034686,64824,53,UDP,1458298380000000.0,0.0,1,74,background
3428927601,719036354,44102,53,UDP,1458298380000000.0,0.0,1,58,background
3428927602,719036354,57015,53,UDP,1458298380000000.0,0.0,1,93,background
3428927617,719036354,39068,53,UDP,1458298380000000.0,0.0,1,71,background
3428927618,719036354,54092,53,UDP,1458298380000000.0,0.0,1,80,background
1730414424,719034686,22941,53,UDP,1458298380000000.0,0.0,1,85,background
1730422799,719034994,25,44714,TCP,1458298380000000.0,0.0,1,40,background
3428927630,719036354,57958,53,UDP,1458298380000000.0,0.0,1,82,background
1725443156,719034666,51810,80,TCP,1458298380000000.0,0.0,1,60,background
3755740565,719036090,51384,80,TCP,1458298380000000.0,3.0,3,180,background
3428927794,719034631,44451,53,UDP,1458298380000000.0,0.0,1,74,background
3428944430,719034617,34312,53,UDP,1458298380000000.0,0.0,1,84,background
3428933442,719034686,38378,53,UDP,1458298380000000.0,0.0,1,56,background
3428944421,719034985,44643,53,UDP,1458298380000000.0,0.0,1,82,background
3428527862,719034592,60225,80,TCP,1458298380000000.0,0.0,1,40,background
3342643456,719033859,80,20043,TCP,1458298380000000.0,0.0,1,40,background
3364728310,719036359,17802,53,UDP,1458298380000000.0,0.0,1,72,background
3365693783,719036359,2149,53,UDP,1458298380000000.0,0.0,1,62,background
3356530663,719034686,11659,53,UDP,1458298380000000.0,0.0,1,71,background
3356530663,719034686,30761,53,UDP,1458298380000000.0,0.0,1,71,background
3356530663,719034686,38671,53,UDP,1458298380000000.0,0.0,1,77,background
3356530663,719034686,42695,53,UDP,1458298380000000.0,0.0,1,67,background
3356530663,719034686,47352,53,UDP,1458298380000000.0,0.0,1,67,background
3356530663,719034631,28874,53,UDP,1458298380000000.0,0.0,1,80,background
3356530663,719034994,44359,53,UDP,1458298380000000.0,0.0,1,84,background
3382969402,719036117,30222,54636,TCP,1458298380000000.0,0.0,1,40,background
3383051388,719035671,1469,80,TCP,1458298380000000.0,0.0,1,40,background
3383051388,719035671,1470,80,TCP,1458298380000000.0,0.0,1,40,background
3383051388,719035671,1471,80,TCP,1458298380000000.0,0.0,1,40,background
3383051388,719035671,1472,80,TCP,1458298380000000.0,0.0,1,40,background
3383597745,719035603,55822,443,TCP,1458298380000000.0,0.0,1,40,background
3376020309,719036359,22200,53,UDP,1458298380000000.0,0.0,1,70,background
3377422026,719036361,64418,53,UDP,1458298380000000.0,0.0,1,64,background
3411515658,719036252,64566,53,UDP,1458298380000000.0,0.0,1,79,background
3428944420,719034686,62228,53,UDP,1458298380000000.0,0.0,1,71,background
3428933451,719034734,53688,53,UDP,1458298380000000.0,0.0,1,78,background
3489431428,719036092,44136,53,UDP,1458298380000000.0,0.0,1,73,blacklist
3493642208,719036245,443,51184,TCP,1458298380000000.0,0.0,1,40,background
3531867179,719034988,16796,53,UDP,1458298380000000.0,0.0,1,79,background
3531867179,719034988,57235,53,UDP,1458298380000000.0,0.0,1,75,background
3531867179,719034988,58914,53,UDP,1458298380000000.0,0.0,1,75,background
3526241154,719034686,22166,53,UDP,1458298380000000.0,0.0,1,76,background
3526241154,719034686,22390,53,UDP,1458298380000000.0,0.0,1,76,background
3526241154,719034686,45360,53,UDP,1458298380000000.0,0.0,1,76,background
3526241154,719034631,20425,53,UDP,1458298380000000.0,0.0,1,76,background
3526241154,719034631,21688,53,UDP,1458298380000000.0,0.0,1,76,background
3526241154,719034631,54022,53,UDP,1458298380000000.0,0.0,1,76,background
3526241969,719034686,37598,53,UDP,1458298380000000.0,0.0,1,76,background
3526241969,719034686,42730,53,UDP,1458298380000000.0,0.0,1,76,background
3526241969,719034686,55897,53,UDP,1458298380000000.0,0.0,1,76,background
3526242254,719034686,43662,53,UDP,1458298380000000.0,0.0,1,76,background
3526242254,719034686,49406,53,UDP,1458298380000000.0,0.0,1,76,background
3526242254,719034686,50244,53,UDP,1458298380000000.0,0.0,1,76,background
3543416835,719035671,64855,80,TCP,1458298380000000.0,0.0,1,40,background
3558874786,719034713,53,63470,UDP,1458298380000000.0,0.0,1,133,background
3562559703,719034994,64569,53,UDP,1458298380000000.0,0.0,1,67,background
3576494420,719034686,42710,53,UDP,1458298380000000.0,0.0,1,68,background
3531867179,719034686,33852,53,UDP,1458298380000000.0,0.0,1,85,background
3512688947,719034686,49843,53,UDP,1458298380000000.0,0.0,1,67,background
3512221303,719034840,25,48423,TCP,1458298380000000.0,0.0,1,91,background
3510383451,719036117,49765,80,TCP,1458298380000000.0,0.0,1,40,background
3493642208,719036245,443,51185,TCP,1458298380000000.0,0.0,1,40,background
3493642208,719036245,443,51186,TCP,1458298380000000.0,0.0,1,40,background
3493642208,719036245,443,51187,TCP,1458298380000000.0,0.0,1,40,background
3495641100,719035009,22503,53,UDP,1458298380000000.0,0.0,1,66,background
2633593408,719036252,59635,53,UDP,1458298380000000.0,0.0,1,73,background
3495641108,719034631,21036,53,UDP,1458298380000000.0,0.0,1,74,background
3495641112,719034686,40932,53,UDP,1458298380000000.0,0.0,1,74,background
3495641118,719034686,39301,53,UDP,1458298380000000.0,0.0,1,76,background
3495641118,719034988,30386,53,UDP,1458298380000000.0,0.0,1,72,background
3317400606,719036060,60843,443,TCP,1458298380000000.0,0.0,1,52,background
3495641093,719034686,37068,53,UDP,1458298380000000.0,0.0,1,66,background
3517859961,719034711,2604,445,TCP,1458298380000000.0,0.0,1,48,background
3509596240,719034617,62116,53,UDP,1458298380000000.0,0.0,1,69,background
3509596240,719034686,21385,53,UDP,1458298380000000.0,0.0,1,75,background
3509596240,719034686,36789,53,UDP,1458298380000000.0,0.0,1,79,background
3509596240,719034631,22015,53,UDP,1458298380000000.0,0.0,1,85,background
3509585518,719034686,23879,53,UDP,1458298380000000.0,0.0,1,63,background
3509585518,719034686,45490,53,UDP,1458298380000000.0,0.0,1,73,background
3509585526,719034686,40313,53,UDP,1458298380000000.0,0.0,1,76,background
3509585526,719034988,4262,53,UDP,1458298380000000.0,0.0,1,72,background
3495641097,719034988,54753,53,UDP,1458298380000000.0,0.0,1,61,background
3284490675,719035001,32680,53,UDP,1458298380000000.0,0.0,1,75,background
3495641100,719035009,57949,53,UDP,1458298380000000.0,0.0,1,70,background
3156164976,719034833,27899,80,TCP,1458298380000000.0,0.0,1,60,background
2961762734,719036361,37222,53,UDP,1458298380000000.0,0.0,1,64,background
2961531933,719036247,57094,53,UDP,1458298380000000.0,0.0,1,75,background
2961291235,719034713,443,50319,TCP,1458298380000000.0,0.0,1,40,background
2906697685,719035192,41689,53,UDP,1458298380000000.0,0.0,1,84,background
2898351208,719036361,43834,53,UDP,1458298380000000.0,0.0,1,72,background
2885444140,719034617,21962,53,UDP,1458298380000000.0,0.0,1,79,background
2820904202,719036247,50448,53,UDP,1458298380000000.0,0.0,1,65,background
3145269475,719035623,61907,143,TCP,1458298380000000.0,0.0,1,52,background
2815140820,719036361,9773,53,UDP,1458298380000000.0,0.0,1,76,background
2772188988,719035603,51477,443,TCP,1458298380000000.0,0.0,2,141,background
2771056230,719035574,0,771,ICMP,1458298380000000.0,0.0,1,81,background
3284490675,719034686,20463,53,UDP,1458298380000000.0,0.0,1,79,background
2769073641,719035603,45977,80,TCP,1458298380000000.0,0.0,1,52,background
1730414424,719034994,22621,53,UDP,1458298380000000.0,0.0,1,71,background
3183799552,719036355,63219,53,UDP,1458298380000000.0,0.0,1,69,background
3191898060,719034631,53,53,UDP,1458298380000000.0,0.0,1,170,background
3145333759,719035621,54484,143,TCP,1458298380000000.0,0.0,1,52,background
2967524560,719036247,39039,53,UDP,1458298380000000.0,0.0,1,81,background
2955546073,719034714,47401,22,TCP,1458298380000000.0,0.0,1,44,background
2955546073,719034714,47402,22,TCP,1458298380000000.0,0.0,1,44,background
1730414424,719034994,27070,53,UDP,1458298380000000.0,0.0,1,84,background
1730414424,719034994,34476,53,UDP,1458298380000000.0,0.0,1,71,background
1730414424,719034994,5762,53,UDP,1458298380000000.0,0.0,1,67,background
1730414424,719034994,59181,53,UDP,1458298380000000.0,0.0,1,67,background
1772486508,719036253,443,49661,TCP,1458298380000000.0,0.0,1,85,background
3105268237,719034713,53,63539,UDP,1458298380000000.0,0.0,1,189,background
3128342531,719036355,45151,53,UDP,1458298380000000.0,0.0,1,63,background
3111559289,719036312,0,2048,ICMP,1458298380000000.0,0.0,1,84,background
1788273814,719034747,14745,443,TCP,1458298380000000.0,0.0,1,48,background
3110825660,719036354,53,55993,UDP,1458298380000000.0,0.0,1,116,background
3110825660,719036354,53,54669,UDP,1458298380000000.0,0.0,1,126,background
3076909472,719036354,35435,53,UDP,1458298380000000.0,0.0,1,61,background
3060662926,719036255,0,769,ICMP,1458298380000000.0,0.0,2,152,background
2990808776,719034617,21472,53,UDP,1458298380000000.0,0.0,1,56,background
2987680181,719036355,27489,53,UDP,1458298380000000.0,0.0,1,63,background
2985880538,719035192,44195,53,UDP,1458298380000000.0,0.0,1,78,background
2955766639,719035192,63425,53,UDP,1458298380000000.0,0.0,1,84,background
3218695246,719036252,50224,53,UDP,1458298380000000.0,0.0,1,73,background
3229673067,719035195,40004,4945,UDP,1458298380000000.0,0.0,1,48,background
1730414424,719034994,17558,53,UDP,1458298380000000.0,0.0,1,67,background
3239796362,719034686,51352,53,UDP,1458298380000000.0,0.0,1,63,background
3229677403,719034686,28627,53,UDP,1458298380000000.0,0.0,1,63,background
3222416224,719034815,6743,53,UDP,1458298380000000.0,0.0,15,975,background
3237867370,719033619,44465,1080,TCP,1458298380000000.0,0.0,1,40,background
3239798060,719035870,53,45682,UDP,1458298380000000.0,0.0,1,70,background
3239796355,719034994,52679,53,UDP,1458298380000000.0,0.0,1,56,background
3239798060,719035870,53,55297,UDP,1458298380000000.0,0.0,1,86,background
3229677403,719034686,12541,53,UDP,1458298380000000.0,0.0,1,60,background
2741863417,719036361,49868,53,UDP,1458298380000000.0,0.0,1,76,background
3239796355,719034686,45661,53,UDP,1458298380000000.0,0.0,1,56,background
3239796354,719034686,51507,53,UDP,1458298380000000.0,0.0,1,60,background
3239798070,719035870,53,10031,UDP,1458298380000000.0,0.0,1,116,background
3239796352,719034686,16779,53,UDP,1458298380000000.0,0.0,1,60,background
3239796353,719034686,31238,53,UDP,1458298380000000.0,0.0,1,63,background
3239796353,719034994,36330,53,UDP,1458298380000000.0,0.0,1,56,background
3239796355,719034686,51792,53,UDP,1458298380000000.0,0.0,1,60,background
3239796353,719034994,44312,53,UDP,1458298380000000.0,0.0,1,60,background
2655281499,719036245,80,26340,TCP,1458298380000000.0,0.0,1,40,background
3229677402,719034686,55554,53,UDP,1458298380000000.0,0.0,1,56,background
3229677395,719034686,59764,53,UDP,1458298380000000.0,0.0,1,63,background
3229677395,719034994,56718,53,UDP,1458298380000000.0,0.0,1,60,background
3229677400,719034686,37387,53,UDP,1458298380000000.0,0.0,1,56,background
3270880954,719034713,53,64880,UDP,1458298380000000.0,0.0,1,119,background
3229677400,719034686,46813,53,UDP,1458298380000000.0,0.0,1,60,background
3270880953,719034713,53,64554,UDP,1458298380000000.0,0.0,1,194,background
3229677403,719034686,10102,53,UDP,1458298380000000.0,0.0,1,56,background
3229677401,719034686,57485,53,UDP,1458298380000000.0,0.0,1,56,background
3269967754,719032769,34680,3128,TCP,1458298380000000.0,0.0,1,40,background
3264071295,719036252,2459,53,UDP,1458298380000000.0,0.0,1,77,background
3239796363,719034686,46057,53,UDP,1458298380000000.0,0.0,1,56,background
3239796362,719034686,53259,53,UDP,1458298380000000.0,0.0,1,60,background
3229677401,719034994,10291,53,UDP,1458298380000000.0,0.0,1,56,background
3270880953,719034713,53,63067,UDP,1458298380000000.0,0.0,1,144,background
3667680277,719036355,0,771,ICMP,1458298380004000.0,5.996,3,168,background
2968833736,719035603,63739,443,TCP,1458298380004000.0,13.995999999999999,11,1214,background
3627823405,719036341,0,0,ICMP,1458298380008000.0,299.992,31,992,background
2777010863,719035161,45574,161,UDP,1458298380008000.0,145.99200000000005,46,3424,background
3579606804,719035603,56795,443,TCP,1458298380012000.0,4.988,10,1181,background
3508691505,719035603,60666,443,TCP,1458298380016000.0,10.984000000000002,10,1109,background
3261514021,719034994,25,37136,TCP,1458298380016000.0,0.9840000000000001,71,8767,background
3510248053,719036079,50401,443,TCP,1458298380020000.0,5.98,29,4016,background
3543346876,719035603,51566,443,TCP,1458298380020000.0,21.98,9,1395,background
618839282,719035635,36921,40004,TCP,1458298380024000.0,303.976,316,17550,background
3391825950,719036357,161,50084,UDP,1458298380028000.0,302.972,588,59950,background
861078556,719036065,25,47358,TCP,1458298380036000.0,2.964,10,877,background
630440512,719035603,42269,80,TCP,1458298380044000.0,8.956,8,1215,background
2233160233,719035603,39907,443,TCP,1458298380048000.0,5.952000000000001,13,2047,background
2821066022,719036060,50032,443,TCP,1458298380048000.0,2.952,15,2523,background
3687066511,719035192,49306,80,TCP,1458298380052000.0,0.948,13,1256,background
2659239109,719036060,50140,443,TCP,1458298380052000.0,3.948,16,2842,background
2659239109,719036060,50139,443,TCP,1458298380052000.0,3.948,29,6114,background
2659239109,719036060,50085,443,TCP,1458298380052000.0,3.948,21,4680,background
3270878280,719034713,443,53300,TCP,1458298380052000.0,1.9480000000000002,12,6065,background
2659239109,719036060,50141,443,TCP,1458298380052000.0,3.948,18,2922,background
2659239109,719036060,50084,443,TCP,1458298380060000.0,3.94,30,2982,background
2659239109,719036060,50089,443,TCP,1458298380068000.0,3.932,48,3926,background
